num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/num_training_step_calls_since_last_synch_worker_weights,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/num_training_step_calls_since_last_synch_worker_weights,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths
30,60,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,1,54ba2_00000,2024-09-01_23-29-00,1725200940,70.01500678062439,70.01500678062439,2912435,v1,143.248.233.21,70.01500678062439,1,0,0,0,0,44196,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.009,0.008,0.153,0.131,0.006,0,0,0,0,44196,81.92699999999999,55.01999999999998,0,nan,nan,1.0,0.0,0.0,0.0,0.0,[],[]
30,60,0,12210,0,5054,0,5054,0,505.3932161240416,0.0,5054,5054,12210,0,12210,False,2,54ba2_00000,2024-09-01_23-30-10,1725201010,70.02181220054626,140.03681898117065,2912435,v1,143.248.233.21,140.03681898117065,2,5054,0,12210,0,2899,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.084,0.011,0.606,0.573,0.008,5054,0,12210,0,2899,86.78100000000002,57.368,1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",503.853,1484.167,80402.016,78916.771,[],[]
30,60,0,204071,69486,83562,69486,78508,69486,7850.767992750961,6948.571670967203,83562,83562,204071,69486,204071,False,3,54ba2_00000,2024-09-01_23-31-20,1725201080,70.02954959869385,210.0663685798645,2912435,v1,143.248.233.21,210.0663685798645,3,83562,69486,204071,69486,532,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.075,0.01,0.372,0.286,0.02,83562,69486,204071,69486,532,82.71111111111112,60.55151515151516,9,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",197.384,1356.589,17053.927,74167.508,[],[]
