num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/num_training_step_calls_since_last_synch_worker_weights,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/num_training_step_calls_since_last_synch_worker_weights,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths
20,40,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,1,c5afc_00000,2024-09-02_00-50-51,1725205851,70.009357213974,70.009357213974,3060473,v1,143.248.233.21,70.009357213974,1,0,0,0,0,63819,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.048,0.008,0.151,0.125,0.007,0,0,0,0,63819,51.466000000000015,43.79300000000001,0,nan,nan,1.0,0.0,0.0,0.0,0.0,[],[]
20,40,0,11852,11852,5926,11852,5926,11852,592.5911273186695,1185.182254637339,5926,5926,11852,11852,11852,False,2,c5afc_00000,2024-09-02_00-52-01,1725205921,70.00852084159851,140.0178780555725,3060473,v1,143.248.233.21,140.0178780555725,2,5926,11852,11852,11852,15365,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.106,0.005,0.146,0.102,0.01,5926,11852,11852,11852,15365,53.60202020202021,45.44747474747475,1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",384.665,1151.659,78179.404,77026.884,[],[]
20,40,0,120182,77768,50842,77768,44916,65916,4491.530929244772,6591.4986359448385,50842,50842,120182,65916,120182,False,3,c5afc_00000,2024-09-02_00-53-11,1725205991,70.00825023651123,210.02612829208374,3060473,v1,143.248.233.21,210.02612829208374,3,50842,77768,120182,77768,15611,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.127,0.006,0.149,0.106,0.01,50842,77768,120182,77768,15611,54.07900000000001,47.528999999999996,6,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",195.667,1151.659,24835.196,77026.884,[],[]
20,40,0,254452,172812,100651,172812,49809,95044,4980.863186559967,9504.329753727348,100651,100651,254452,95044,254452,False,4,c5afc_00000,2024-09-02_00-54-21,1725206061,70.0081114768982,280.03423976898193,3060473,v1,143.248.233.21,280.03423976898193,4,100651,172812,254452,172812,43724,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.117,0.006,0.163,0.112,0.012,100651,172812,254452,172812,43724,55.2080808080808,49.04747474747475,10,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",184.431,1749.62,21793.284,104631.72,[],[]
20,40,0,451442,246434,170903,246434,70252,73622,7025.064332625641,7362.057824639369,170903,170903,451442,73622,451442,False,5,c5afc_00000,2024-09-02_00-55-31,1725206131,70.00962710380554,350.0438668727875,3060473,v1,143.248.233.21,350.0438668727875,5,170903,246434,451442,246434,39924,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.135,0.007,0.184,0.125,0.014,170903,246434,451442,246434,39924,51.16,50.17100000000001,15,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",150.371,1749.62,14106.208,104631.72,[],[]
