num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/num_training_step_calls_since_last_synch_worker_weights,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/num_training_step_calls_since_last_synch_worker_weights,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths
12,24,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,1,88f1f_00000,2024-09-02_01-32-03,1725208323,70.00687646865845,70.00687646865845,3132629,v1,143.248.233.21,70.00687646865845,1,0,0,0,0,82146,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.079,0.004,0.097,0.082,0.004,0,0,0,0,82146,31.193999999999996,33.41100000000001,0,nan,nan,1.0,0.0,0.0,0.0,0.0,[],[]
12,24,0,22273,12338,9499,12338,9499,12338,949.8859361847312,1233.7817328821154,9499,9499,22273,12338,22273,False,2,88f1f_00000,2024-09-02_01-33-13,1725208393,70.00646042823792,140.01333689689636,3132629,v1,143.248.233.21,140.01333689689636,2,9499,12338,22273,12338,10900,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.119,0.007,0.185,0.118,0.014,9499,12338,22273,12338,10900,31.747000000000007,34.559,1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",307.372,926.549,74806.527,73879.789,[],[]
12,24,0,71354,62513,30791,62513,21292,50175,2129.176750303468,5017.44521165116,30791,30791,71354,50175,71354,False,3,88f1f_00000,2024-09-02_01-34-23,1725208463,70.0065107345581,210.01984763145447,3132629,v1,143.248.233.21,210.01984763145447,3,30791,62513,71354,62513,57789,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.121,0.004,0.122,0.084,0.008,30791,62513,71354,62513,57789,32.62929292929293,36.169696969696965,4,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",174.808,926.549,35970.875,73879.789,[],[]
12,24,0,183228,138900,76523,138900,45732,76387,4573.136652364849,7638.594189280892,76523,76523,183228,76387,183228,False,4,88f1f_00000,2024-09-02_01-35-33,1725208533,70.00687003135681,280.0267176628113,3132629,v1,143.248.233.21,280.0267176628113,4,76523,138900,183228,138900,58722,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.129,0.004,0.123,0.085,0.008,76523,138900,183228,138900,58722,32.052,36.958,8,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",151.039,926.549,26899.873,73879.789,[],[]
12,24,0,293773,217998,119479,217998,42956,79098,4295.584432963519,7909.77133528607,119479,119479,293773,79098,293773,False,5,88f1f_00000,2024-09-02_01-36-43,1725208603,70.01174330711365,350.0384609699249,3132629,v1,143.248.233.21,350.0384609699249,5,119479,217998,293773,217998,8444,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.113,0.005,0.167,0.112,0.012,119479,217998,293773,217998,8444,32.134343434343435,37.67272727272727,15,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",122.401,988.972,7765.688,139647.035,[],[]
12,24,0,409002,354857,161546,354857,42067,136859,4206.622874140973,13685.649081989668,161546,161546,409002,136859,409002,False,6,88f1f_00000,2024-09-02_01-37-53,1725208673,70.00664043426514,420.04510140419006,3132629,v1,143.248.233.21,420.04510140419006,6,161546,354857,409002,354857,56769,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.127,0.005,0.137,0.096,0.009,161546,354857,409002,354857,56769,31.73,38.073,19,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",119.76,1140.707,7564.561,115139.744,[],[]
