num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/num_training_step_calls_since_last_synch_worker_weights,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/num_training_step_calls_since_last_synch_worker_weights,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths
12,24,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,1,4c548_00000,2024-09-02_01-44-40,1725209080,70.00702667236328,70.00702667236328,3162306,v1,143.248.233.21,70.00702667236328,1,0,0,0,0,81473,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.055,0.004,0.104,0.088,0.004,0,0,0,0,81473,30.617000000000004,33.141000000000005,0,nan,nan,1.0,0.0,0.0,0.0,0.0,[],[]
12,24,0,12558,0,6279,0,6279,0,627.8928293069545,0.0,6279,6279,12558,0,12558,False,2,4c548_00000,2024-09-02_01-45-50,1725209150,70.00635027885437,140.01337695121765,3162306,v1,143.248.233.21,140.01337695121765,2,6279,0,12558,0,21460,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.09,0.004,0.111,0.094,0.004,6279,0,12558,0,21460,30.441,34.275,0,nan,nan,-1.0,0.0,0.0,0.0,0.0,[],[]
12,24,0,93540,49989,34056,49989,27777,49989,2777.669271694611,4998.8446996703,34056,34056,93540,49989,93540,False,3,4c548_00000,2024-09-02_01-47-00,1725209220,70.00684332847595,210.0202202796936,3162306,v1,143.248.233.21,210.0202202796936,3,34056,49989,93540,49989,15973,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.101,0.004,0.14,0.095,0.01,34056,49989,93540,49989,15973,31.189898989898992,35.61313131313131,1,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",495.287,3747.227,143918.34,140169.13,[],[]
