num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/num_training_step_calls_since_last_synch_worker_weights,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/num_training_step_calls_since_last_synch_worker_weights,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths
25,50,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,1,8e554_00000,2024-09-02_09-59-54,1725238794,38.033544301986694,38.033544301986694,3794648,v1,143.248.233.21,38.033544301986694,1,0,0,0,0,49414,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.088,0.009,0.167,0.141,0.007,0,0,0,0,49414,67.22909090909091,38.336363636363636,0,nan,nan,1.0,0.0,0.0,0.0,0.0,[],[]
25,50,0,75776,6144,25600,6144,25600,6144,2559.942445141655,614.3861868339972,25600,25600,75776,6144,75776,False,2,8e554_00000,2024-09-02_10-00-31,1725238831,37.199349880218506,75.2328941822052,3794648,v1,143.248.233.21,75.2328941822052,2,25600,6144,75776,6144,43218,2.757793993168889e-13,0.0,9.192646643896296e-14,1681.0,5043,0,3,2.757793993168889e-13,0.0,9.192646643896296e-14,3,10000.163,0.009,0.258,0.157,0.017,25600,6144,75776,6144,43218,56.43846153846155,40.534615384615385,4,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",130.628,341.634,9797.12,38296.308,"[0.0, 0.0, 2.757793993168889e-13]","[1026, 2011, 2006]"
