num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/num_training_step_calls_since_last_synch_worker_weights,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/num_training_step_calls_since_last_synch_worker_weights,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths
30,60,0,1175331,913406,442350,913406,56287,160089,5628.308703895079,16007.787092896393,442350,442350,1175331,160089,1175331,False,11,2f0eb_00000,2024-09-01_22-42-21,1725198141,70.0256576538086,770.227028131485,2768940,v1,143.248.233.21,770.227028131485,11,442350,913406,1175331,913406,6636,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.156,0.011,0.411,0.335,0.017,442350,913406,1175331,913406,6636,85.74242424242425,62.78181818181819,43,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",173.105,3624.752,7617.111,111665.328,[],[]
30,60,0,1288798,1021847,486771,1021847,44421,108441,4441.915304272397,10843.64911889879,486771,486771,1288798,108441,1288798,False,12,2f0eb_00000,2024-09-01_22-43-31,1725198211,70.02476453781128,840.2517926692963,2768940,v1,143.248.233.21,840.2517926692963,12,486771,1021847,1288798,1021847,2576,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.191,0.009,0.281,0.216,0.015,486771,1021847,1288798,1021847,2576,86.892,61.801000000000016,49,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",148.945,3399.294,7216.73,104595.182,[],[]
30,60,0,1396354,1147861,527947,1147861,41176,126014,4117.401801818898,12600.793439246325,527947,527947,1396354,126014,1396354,False,13,2f0eb_00000,2024-09-01_22-44-41,1725198281,70.02193808555603,910.2737307548523,2768940,v1,143.248.233.21,910.2737307548523,13,527947,1147861,1396354,1147861,22326,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.221,0.011,0.264,0.192,0.015,527947,1147861,1396354,1147861,22326,86.33535353535352,62.94343434343434,53,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",163.547,3399.294,13652.484,104595.182,[],[]
30,60,0,1649333,1224988,623453,1224988,95506,77127,9550.502315962469,7712.6211141000285,623453,623453,1649333,77127,1649333,False,14,2f0eb_00000,2024-09-01_22-45-52,1725198352,70.0216977596283,980.2954285144806,2768940,v1,143.248.233.21,980.2954285144806,14,623453,1224988,1649333,1224988,24345,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.225,0.01,0.278,0.208,0.016,623453,1224988,1649333,1224988,24345,86.59393939393937,62.11313131313132,57,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",153.854,3035.505,13949.648,107818.617,[],[]
30,60,0,1867118,1335468,702870,1335468,79417,110480,7941.126894399897,11047.202731068923,702870,702870,1867118,110480,1867118,False,15,2f0eb_00000,2024-09-01_22-47-02,1725198422,70.19516897201538,1050.490597486496,2768940,v1,143.248.233.21,1050.490597486496,15,702870,1335468,1867118,1335468,6213,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.285,0.01,0.517,0.441,0.018,702870,1335468,1867118,1335468,6213,89.30599999999998,62.09499999999999,64,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",163.047,3035.505,7809.891,107818.617,[],[]
30,60,0,2044357,1466316,760896,1466316,58026,130848,5802.472033914772,13084.511437867164,760896,760896,2044357,130848,2044357,False,16,2f0eb_00000,2024-09-01_22-48-12,1725198492,70.02889800071716,1120.5194954872131,2768940,v1,143.248.233.21,1120.5194954872131,16,760896,1466316,2044357,1466316,23137,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.303,0.011,0.42,0.32,0.028,760896,1466316,2044357,1466316,23137,87.92121212121211,63.23434343434343,68,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",170.634,3084.22,7904.009,110221.825,[],[]
30,60,0,2089740,1546540,778016,1546540,17120,80224,1711.9642856419102,8022.232643185549,778016,778016,2089740,80224,2089740,False,17,2f0eb_00000,2024-09-01_22-49-22,1725198562,70.01722145080566,1190.5367169380188,2768940,v1,143.248.233.21,1190.5367169380188,17,778016,1546540,2089740,1546540,26435,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.322,0.008,0.183,0.128,0.012,778016,1546540,2089740,1546540,26435,87.404,61.404,70,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",176.363,3084.22,13677.023,110221.825,[],[]
30,60,0,2153624,1614989,808074,1614989,30058,68449,3005.759940438111,6844.808775136345,808074,808074,2153624,68449,2153624,False,18,2f0eb_00000,2024-09-01_22-50-32,1725198632,70.01996564865112,1260.55668258667,2768940,v1,143.248.233.21,1260.55668258667,18,808074,1614989,2153624,1614989,25477,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.325,0.057,0.3,0.226,0.017,808074,1614989,2153624,1614989,25477,88.04141414141412,58.37272727272727,74,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",189.148,2899.011,20328.476,112265.999,[],[]
30,60,0,2304501,1708509,865244,1708509,57170,93520,5716.997137619498,9351.995317652185,865244,865244,2304501,93520,2304501,False,19,2f0eb_00000,2024-09-01_22-51-42,1725198702,70.01938796043396,1330.5760705471039,2768940,v1,143.248.233.21,1330.5760705471039,19,865244,1708509,2304501,1708509,18497,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.317,0.009,0.299,0.175,0.015,865244,1708509,2304501,1708509,18497,88.03699999999999,59.004000000000005,78,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",196.743,2899.011,20514.579,112265.999,[],[]
30,60,0,2689223,1829044,1006679,1829044,141435,120535,14143.479430383557,12053.482469977602,1006679,1006679,2689223,120535,2689223,False,20,2f0eb_00000,2024-09-01_22-52-52,1725198772,70.01864695549011,1400.594717502594,2768940,v1,143.248.233.21,1400.594717502594,20,1006679,1829044,2689223,1829044,34779,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.316,0.01,0.212,0.152,0.013,1006679,1829044,2689223,1829044,34779,76.82929292929292,54.86969696969697,82,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",162.912,2860.402,14361.402,104520.086,[],[]
