num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/num_training_step_calls_since_last_synch_worker_weights,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/num_training_step_calls_since_last_synch_worker_weights,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths
16,32,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,1,15bea_00000,2024-09-01_19-38-01,1725187081,64.95525598526001,64.95525598526001,2164158,v1,143.248.233.21,64.95525598526001,1,0,0,0,0,75668,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.03,0.005,0.121,0.102,0.005,0,0,0,0,75668,26.726881720430107,33.880645161290325,0,nan,nan,1.0,0.0,0.0,0.0,0.0,[],[]
16,32,0,46080,46080,16384,46080,16384,46080,1638.3851173226906,4607.958142470067,16384,16384,46080,46080,46080,False,2,15bea_00000,2024-09-01_19-39-06,1725187146,64.94193911552429,129.8971951007843,2164158,v1,143.248.233.21,129.8971951007843,2,16384,46080,46080,46080,57962,1.8052226380405045e-13,0.0,7.551224602873565e-14,1026.0,13338,0,13,1.8052226380405045e-13,0.0,7.551224602873565e-14,13,10000.065,0.005,0.14,0.097,0.01,16384,46080,46080,46080,57962,28.6445652173913,34.6,4,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",121.542,546.513,16908.598,65077.579,"[0.0, 0.0, 0.0, 0.0, 1.7075230118734908e-13, 1.8052226380405045e-13, 1.6253665080512292e-13, 1.1834977442504169e-13, 9.103828801926284e-14, 0.0, 0.0, 1.0635936575909e-13, 1.5210055437364645e-13]","[1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026]"
16,32,0,97270,97270,32768,97270,16384,51190,1638.3878907144995,5118.962165873732,32768,32768,97270,51190,97270,False,3,15bea_00000,2024-09-01_19-40-13,1725187213,66.80036425590515,196.69755935668945,2164158,v1,143.248.233.21,196.69755935668945,3,32768,97270,97270,97270,55927,1.8052226380405045e-13,-2.220446049250313e-16,6.07708328104195e-14,1153.3333333333333,27680,0,11,1.8052226380405045e-13,-2.220446049250313e-16,6.07708328104195e-14,11,10000.071,0.006,0.167,0.112,0.012,32768,97270,97270,97270,55927,24.894736842105257,34.63263157894736,8,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",132.945,546.513,16572.211,65077.579,"[0.0, 0.0, 0.0, 0.0, 1.7075230118734908e-13, 1.8052226380405045e-13, 1.6253665080512292e-13, 1.1834977442504169e-13, 9.103828801926284e-14, 0.0, 0.0, 1.0635936575909e-13, 1.5210055437364645e-13, 1.7630341631047486e-13, 1.0325074129013956e-13, 0.0, 1.2390088954816747e-13, 0.0, 2.220446049250313e-16, 7.127631818093505e-14, 1.9984014443252818e-15, 1.1102230246251565e-16, -2.220446049250313e-16, 0.0]","[1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1024, 1024, 1024, 1024, 1024, 2050, 1024, 1024, 2050, 2050, 1024]"
16,32,0,145404,145404,49152,145404,16384,48134,1638.3931250288485,4813.3798022545525,49152,49152,145404,48134,145404,False,4,15bea_00000,2024-09-01_19-41-23,1725187283,70.00742650032043,266.7049858570099,2164158,v1,143.248.233.21,266.7049858570099,4,49152,145404,145404,145404,56712,2.7711166694643907e-13,-2.220446049250313e-16,6.460229177004553e-14,1229.7142857142858,43040,0,11,2.7711166694643907e-13,-2.220446049250313e-16,6.460229177004553e-14,11,10000.066,0.004,0.135,0.095,0.009,49152,145404,145404,145404,56712,24.164,34.721000000000004,12,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",121.342,583.452,13211.34,97289.844,"[0.0, 0.0, 0.0, 0.0, 1.7075230118734908e-13, 1.8052226380405045e-13, 1.6253665080512292e-13, 1.1834977442504169e-13, 9.103828801926284e-14, 0.0, 0.0, 1.0635936575909e-13, 1.5210055437364645e-13, 1.7630341631047486e-13, 1.0325074129013956e-13, 0.0, 1.2390088954816747e-13, 0.0, 2.220446049250313e-16, 7.127631818093505e-14, 1.9984014443252818e-15, 1.1102230246251565e-16, -2.220446049250313e-16, 0.0, 0.0, 1.9984014443252818e-14, 1.5054624213917123e-13, 1.7896795156957523e-13, 0.0, 1.1102230246251565e-16, 1.7608137170554983e-13, -2.220446049250313e-16, 0.0, 2.7711166694643907e-13, 0.0]","[1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1024, 1024, 1024, 1024, 1024, 2050, 1024, 1024, 2050, 2050, 1024, 1024, 1024, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 1024]"
16,32,0,196214,196214,65536,196214,16384,50810,1638.394335957081,5080.982434691118,65536,65536,196214,50810,196214,False,5,15bea_00000,2024-09-01_19-42-33,1725187353,70.00762009620667,336.71260595321655,2164158,v1,143.248.233.21,336.71260595321655,5,65536,196214,196214,196214,55984,4.241051954068098e-13,-2.220446049250313e-16,9.084458953411547e-14,1264.340425531915,59424,0,12,4.241051954068098e-13,-2.220446049250313e-16,9.084458953411547e-14,12,10000.062,0.005,0.139,0.095,0.01,65536,196214,196214,196214,55984,25.58282828282829,34.757575757575765,16,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",125.434,583.452,13677.361,97289.844,"[0.0, 0.0, 0.0, 0.0, 1.7075230118734908e-13, 1.8052226380405045e-13, 1.6253665080512292e-13, 1.1834977442504169e-13, 9.103828801926284e-14, 0.0, 0.0, 1.0635936575909e-13, 1.5210055437364645e-13, 1.7630341631047486e-13, 1.0325074129013956e-13, 0.0, 1.2390088954816747e-13, 0.0, 2.220446049250313e-16, 7.127631818093505e-14, 1.9984014443252818e-15, 1.1102230246251565e-16, -2.220446049250313e-16, 0.0, 0.0, 1.9984014443252818e-14, 1.5054624213917123e-13, 1.7896795156957523e-13, 0.0, 1.1102230246251565e-16, 1.7608137170554983e-13, -2.220446049250313e-16, 0.0, 2.7711166694643907e-13, 0.0, 2.786659791809143e-13, 0.0, 2.0383694732117874e-13, 1.6076029396572267e-13, 1.9095836023552692e-13, 1.2612133559741778e-13, 8.104628079763643e-14, 1.7719159473017498e-13, 2.220446049250313e-16, 4.241051954068098e-13, 3.6570746431152656e-13, 0.0]","[1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1024, 1024, 1024, 1024, 1024, 2050, 1024, 1024, 2050, 2050, 1024, 1024, 1024, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 2048, 1024]"
16,32,0,247540,247540,81920,247540,16384,51326,1638.3994921876574,5132.598409181134,81920,81920,247540,51326,247540,False,6,15bea_00000,2024-09-01_19-43-43,1725187423,70.00820541381836,406.7208113670349,2164158,v1,143.248.233.21,406.7208113670349,6,81920,247540,247540,247540,45033,4.241051954068098e-13,-3.3306690738754696e-16,7.993417603907123e-14,1267.5254237288136,74784,0,12,4.241051954068098e-13,-3.3306690738754696e-16,7.993417603907123e-14,12,10000.054,0.006,0.152,0.104,0.011,81920,247540,247540,247540,45033,24.92,34.733,20,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",122.235,605.484,14048.64,111329.153,"[0.0, 0.0, 0.0, 0.0, 1.7075230118734908e-13, 1.8052226380405045e-13, 1.6253665080512292e-13, 1.1834977442504169e-13, 9.103828801926284e-14, 0.0, 0.0, 1.0635936575909e-13, 1.5210055437364645e-13, 1.7630341631047486e-13, 1.0325074129013956e-13, 0.0, 1.2390088954816747e-13, 0.0, 2.220446049250313e-16, 7.127631818093505e-14, 1.9984014443252818e-15, 1.1102230246251565e-16, -2.220446049250313e-16, 0.0, 0.0, 1.9984014443252818e-14, 1.5054624213917123e-13, 1.7896795156957523e-13, 0.0, 1.1102230246251565e-16, 1.7608137170554983e-13, -2.220446049250313e-16, 0.0, 2.7711166694643907e-13, 0.0, 2.786659791809143e-13, 0.0, 2.0383694732117874e-13, 1.6076029396572267e-13, 1.9095836023552692e-13, 1.2612133559741778e-13, 8.104628079763643e-14, 1.7719159473017498e-13, 2.220446049250313e-16, 4.241051954068098e-13, 3.6570746431152656e-13, 0.0, 1.1102230246251565e-16, 0.0, 1.6009416015094757e-13, 1.3433698597964394e-13, 1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 1.5210055437364645e-13, 0.0, -3.3306690738754696e-16]","[1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1024, 1024, 1024, 1024, 1024, 2050, 1024, 1024, 2050, 2050, 1024, 1024, 1024, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048]"
16,32,0,300784,300784,98304,300784,16384,53244,1638.3798049364293,5324.33437097383,98304,98304,300784,53244,300784,False,7,15bea_00000,2024-09-01_19-44-53,1725187493,70.00866842269897,476.7294797897339,2164158,v1,143.248.233.21,476.7294797897339,7,98304,300784,300784,300784,49899,4.241051954068098e-13,-3.3306690738754696e-16,8.263343061453014e-14,1269.6338028169014,90144,0,12,4.241051954068098e-13,-3.3306690738754696e-16,8.263343061453014e-14,12,10000.065,0.005,0.126,0.089,0.008,98304,300784,300784,300784,49899,26.366666666666667,34.71616161616162,24,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",124.837,605.484,14091.534,111329.153,"[0.0, 0.0, 0.0, 0.0, 1.7075230118734908e-13, 1.8052226380405045e-13, 1.6253665080512292e-13, 1.1834977442504169e-13, 9.103828801926284e-14, 0.0, 0.0, 1.0635936575909e-13, 1.5210055437364645e-13, 1.7630341631047486e-13, 1.0325074129013956e-13, 0.0, 1.2390088954816747e-13, 0.0, 2.220446049250313e-16, 7.127631818093505e-14, 1.9984014443252818e-15, 1.1102230246251565e-16, -2.220446049250313e-16, 0.0, 0.0, 1.9984014443252818e-14, 1.5054624213917123e-13, 1.7896795156957523e-13, 0.0, 1.1102230246251565e-16, 1.7608137170554983e-13, -2.220446049250313e-16, 0.0, 2.7711166694643907e-13, 0.0, 2.786659791809143e-13, 0.0, 2.0383694732117874e-13, 1.6076029396572267e-13, 1.9095836023552692e-13, 1.2612133559741778e-13, 8.104628079763643e-14, 1.7719159473017498e-13, 2.220446049250313e-16, 4.241051954068098e-13, 3.6570746431152656e-13, 0.0, 1.1102230246251565e-16, 0.0, 1.6009416015094757e-13, 1.3433698597964394e-13, 1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 1.5210055437364645e-13, 0.0, -3.3306690738754696e-16, 0.0, 1.6497914145929826e-13, 1.6009416015094757e-13, 1.1102230246251565e-16, 1.5343282200319663e-13, 1.765254609153999e-13, 0.0, 2.220446049250313e-16, 1.4432899320127035e-13, 1.8851586958135158e-13, 1.1102230246251565e-16, 1.6253665080512292e-13]","[1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1024, 1024, 1024, 1024, 1024, 2050, 1024, 1024, 2050, 2050, 1024, 1024, 1024, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 1024, 1024, 2048, 1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024]"
16,32,0,353010,353010,114688,353010,16384,52226,1638.382226755305,5222.543345612949,114688,114688,353010,52226,353010,False,8,15bea_00000,2024-09-01_19-45-58,1725187558,65.1103925704956,541.8398723602295,2164158,v1,143.248.233.21,541.8398723602295,8,114688,353010,353010,353010,56738,4.241051954068098e-13,-3.3306690738754696e-16,7.613015908737552e-14,1274.1463414634147,104480,0,11,4.241051954068098e-13,-3.3306690738754696e-16,7.613015908737552e-14,11,10000.071,0.005,0.134,0.095,0.009,114688,353010,353010,353010,56738,26.149462365591393,34.7978494623656,28,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",117.729,605.462,14071.827,118352.692,"[0.0, 0.0, 0.0, 0.0, 1.7075230118734908e-13, 1.8052226380405045e-13, 1.6253665080512292e-13, 1.1834977442504169e-13, 9.103828801926284e-14, 0.0, 0.0, 1.0635936575909e-13, 1.5210055437364645e-13, 1.7630341631047486e-13, 1.0325074129013956e-13, 0.0, 1.2390088954816747e-13, 0.0, 2.220446049250313e-16, 7.127631818093505e-14, 1.9984014443252818e-15, 1.1102230246251565e-16, -2.220446049250313e-16, 0.0, 0.0, 1.9984014443252818e-14, 1.5054624213917123e-13, 1.7896795156957523e-13, 0.0, 1.1102230246251565e-16, 1.7608137170554983e-13, -2.220446049250313e-16, 0.0, 2.7711166694643907e-13, 0.0, 2.786659791809143e-13, 0.0, 2.0383694732117874e-13, 1.6076029396572267e-13, 1.9095836023552692e-13, 1.2612133559741778e-13, 8.104628079763643e-14, 1.7719159473017498e-13, 2.220446049250313e-16, 4.241051954068098e-13, 3.6570746431152656e-13, 0.0, 1.1102230246251565e-16, 0.0, 1.6009416015094757e-13, 1.3433698597964394e-13, 1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 1.5210055437364645e-13, 0.0, -3.3306690738754696e-16, 0.0, 1.6497914145929826e-13, 1.6009416015094757e-13, 1.1102230246251565e-16, 1.5343282200319663e-13, 1.765254609153999e-13, 0.0, 2.220446049250313e-16, 1.4432899320127035e-13, 1.8851586958135158e-13, 1.1102230246251565e-16, 1.6253665080512292e-13, 2.220446049250313e-16, 1.1168843627729075e-13, 1.2079226507921703e-13, 2.220446049250313e-16, 0.0, 1.425526363618701e-13, 0.0, 0.0, 2.220446049250313e-16, 0.0, 0.0]","[1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1024, 1024, 1024, 1024, 1024, 2050, 1024, 1024, 2050, 2050, 1024, 1024, 1024, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 1024, 1024, 2048, 1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048, 1024, 1024]"
16,32,0,408300,408300,131072,408300,16384,55290,1638.377617493276,5528.924467236526,131072,131072,408300,55290,408300,False,9,15bea_00000,2024-09-01_19-47-05,1725187625,67.30698275566101,609.1468551158905,2164158,v1,143.248.233.21,609.1468551158905,9,131072,408300,408300,408300,57577,4.241051954068098e-13,-3.3306690738754696e-16,7.112709465611984e-14,1299.6129032258063,120864,0,11,4.241051954068098e-13,-3.3306690738754696e-16,7.112709465611984e-14,11,10000.08,0.006,0.165,0.109,0.012,131072,408300,408300,408300,57577,25.477083333333336,34.71458333333333,32,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",123.67,605.462,13542.86,118352.692,"[0.0, 0.0, 0.0, 0.0, 1.7075230118734908e-13, 1.8052226380405045e-13, 1.6253665080512292e-13, 1.1834977442504169e-13, 9.103828801926284e-14, 0.0, 0.0, 1.0635936575909e-13, 1.5210055437364645e-13, 1.7630341631047486e-13, 1.0325074129013956e-13, 0.0, 1.2390088954816747e-13, 0.0, 2.220446049250313e-16, 7.127631818093505e-14, 1.9984014443252818e-15, 1.1102230246251565e-16, -2.220446049250313e-16, 0.0, 0.0, 1.9984014443252818e-14, 1.5054624213917123e-13, 1.7896795156957523e-13, 0.0, 1.1102230246251565e-16, 1.7608137170554983e-13, -2.220446049250313e-16, 0.0, 2.7711166694643907e-13, 0.0, 2.786659791809143e-13, 0.0, 2.0383694732117874e-13, 1.6076029396572267e-13, 1.9095836023552692e-13, 1.2612133559741778e-13, 8.104628079763643e-14, 1.7719159473017498e-13, 2.220446049250313e-16, 4.241051954068098e-13, 3.6570746431152656e-13, 0.0, 1.1102230246251565e-16, 0.0, 1.6009416015094757e-13, 1.3433698597964394e-13, 1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 1.5210055437364645e-13, 0.0, -3.3306690738754696e-16, 0.0, 1.6497914145929826e-13, 1.6009416015094757e-13, 1.1102230246251565e-16, 1.5343282200319663e-13, 1.765254609153999e-13, 0.0, 2.220446049250313e-16, 1.4432899320127035e-13, 1.8851586958135158e-13, 1.1102230246251565e-16, 1.6253665080512292e-13, 2.220446049250313e-16, 1.1168843627729075e-13, 1.2079226507921703e-13, 2.220446049250313e-16, 0.0, 1.425526363618701e-13, 0.0, 0.0, 2.220446049250313e-16, 0.0, 0.0, -2.220446049250313e-16, 1.4477308241112041e-13, 2.220446049250313e-16, 0.0, 2.220446049250313e-16, 2.220446049250313e-16, 1.6431300764452317e-13, 0.0, 6.23945339839338e-14, 2.220446049250313e-16, 0.0]","[1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1024, 1024, 1024, 1024, 1024, 2050, 1024, 1024, 2050, 2050, 1024, 1024, 1024, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 2048, 2048, 1024, 1024, 1024, 2048, 1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 2048, 1024, 1024, 2048, 1024, 1024, 1024, 1024, 2048, 1024, 1024, 2048, 1024, 2048, 1024, 2048, 2048, 1024, 1024, 1024, 2048, 1024]"
