num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/num_training_step_calls_since_last_synch_worker_weights,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/num_training_step_calls_since_last_synch_worker_weights,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths
25,50,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,1,49dab_00000,2024-09-02_13-40-31,1725252031,70.00929355621338,70.00929355621338,326042,v1,143.248.233.21,70.00929355621338,1,0,0,0,0,80958,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.12,0.006,0.116,0.1,0.004,0,0,0,0,80958,34.848,58.22699999999999,0,nan,nan,1.0,0.0,0.0,0.0,0.0,[],[]
25,50,0,67584,59904,23040,59904,23040,59904,2303.963471038145,5990.305024699177,23040,23040,67584,59904,67584,False,2,49dab_00000,2024-09-02_13-41-41,1725252101,70.00961136817932,140.0189049243927,326042,v1,143.248.233.21,140.0189049243927,2,23040,59904,67584,59904,9549,1.6964207816272392e-13,-3.3306690738754696e-16,2.724316498887884e-14,1026.076923076923,13339,0,13,1.6964207816272392e-13,-3.3306690738754696e-16,2.724316498887884e-14,13,10000.145,0.008,0.168,0.119,0.01,23040,59904,67584,59904,9549,41.41199999999999,62.049,5,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",204.802,1054.071,15422.239,71500.807,"[0.0, 2.220446049250313e-16, 0.0, 1.1102230246251565e-16, 0.0, 2.220446049250313e-16, 0.0, 1.1546319456101628e-13, 0.0, 6.861178292183467e-14, -3.3306690738754696e-16, 2.220446049250313e-16, 1.6964207816272392e-13]","[1027, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026, 1026]"
