num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/num_training_step_calls_since_last_synch_worker_weights,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/num_training_step_calls_since_last_synch_worker_weights,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths
25,50,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,1,dfa75_00000,2024-09-02_10-02-11,1725238931,38.37550735473633,38.37550735473633,3810100,v1,143.248.233.21,38.37550735473633,1,0,0,0,0,50845,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.038,0.007,0.138,0.117,0.006,0,0,0,0,50845,67.79636363636364,38.30000000000001,0,nan,nan,1.0,0.0,0.0,0.0,0.0,[],[]
25,50,0,74752,5632,25600,5632,25600,5632,2559.7555775382984,563.1462270584257,25600,25600,74752,5632,74752,False,2,dfa75_00000,2024-09-02_10-02-56,1725238976,44.78996133804321,83.16546869277954,3810100,v1,143.248.233.21,83.16546869277954,2,25600,5632,74752,5632,46295,0.0,0.0,0.0,1026.0,3078,0,3,0.0,0.0,0.0,3,10000.502,0.01,0.298,0.221,0.018,25600,5632,74752,5632,46295,46.454687500000006,40.5703125,4,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",93.635,244.182,9869.231,38642.45,"[0.0, 0.0, 0.0]","[1026, 1026, 1026]"
