num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/num_training_step_calls_since_last_synch_worker_weights,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/num_training_step_calls_since_last_synch_worker_weights,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths
30,60,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,1,787d1_00000,2024-09-01_22-18-27,1725196707,70.02577018737793,70.02577018737793,2738065,v1,143.248.233.21,70.02577018737793,1,0,0,0,0,26612,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.014,0.01,0.309,0.28,0.007,0,0,0,0,26612,86.587,57.968999999999994,0,nan,nan,1.0,0.0,0.0,0.0,0.0,[],[]
30,60,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,2,787d1_00000,2024-09-01_22-19-37,1725196777,70.02112603187561,140.04689621925354,2738065,v1,143.248.233.21,140.04689621925354,2,0,0,0,0,68325,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.108,0.009,0.175,0.15,0.006,0,0,0,0,68325,85.65099999999998,52.68600000000002,0,nan,nan,-1.0,0.0,0.0,0.0,0.0,[],[]
30,60,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,3,787d1_00000,2024-09-01_22-20-47,1725196847,70.01995182037354,210.06684803962708,2738065,v1,143.248.233.21,210.06684803962708,3,0,0,0,0,106224,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.077,0.008,0.167,0.145,0.006,0,0,0,0,106224,88.30909090909091,51.32323232323233,0,nan,nan,1.0,0.0,0.0,0.0,0.0,[],[]
30,60,0,109416,59367,44460,59367,44460,59367,4445.960038019793,5936.646639161516,44460,44460,109416,59367,109416,False,4,787d1_00000,2024-09-01_22-21-58,1725196918,70.03805637359619,280.10490441322327,2738065,v1,143.248.233.21,280.10490441322327,4,44460,59367,109416,59367,1321,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.084,0.012,0.55,0.467,0.021,44460,59367,109416,59367,1321,84.68989898989898,57.03131313131314,8,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",204.928,1950.352,27713.236,210346.338,[],[]
30,60,0,215742,169089,85094,169089,40634,109722,4063.0891390550796,10971.360597415993,85094,85094,215742,109722,215742,False,5,787d1_00000,2024-09-01_22-23-08,1725196988,70.02655816078186,350.1314625740051,2738065,v1,143.248.233.21,350.1314625740051,5,85094,169089,215742,169089,7546,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.229,0.019,2.448,2.283,0.037,85094,169089,215742,169089,7546,85.505,57.746,13,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",189.212,2023.965,7212.628,138012.944,[],[]
30,60,0,279562,258746,105300,258746,20206,89657,2020.563676809971,8965.538828652458,105300,105300,279562,89657,279562,False,6,787d1_00000,2024-09-01_22-24-18,1725197058,70.0242235660553,420.1556861400604,2738065,v1,143.248.233.21,420.1556861400604,6,105300,258746,279562,258746,18490,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.224,0.011,0.336,0.264,0.016,105300,258746,279562,258746,18490,87.88400000000001,58.058,16,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",202.454,2023.965,13637.954,138012.944,[],[]
30,60,0,437007,321449,170032,321449,64732,62703,6472.732250131365,6269.8469115736725,170032,170032,437007,62703,437007,False,7,787d1_00000,2024-09-01_22-25-28,1725197128,70.02801990509033,490.18370604515076,2738065,v1,143.248.233.21,490.18370604515076,7,170032,321449,437007,321449,22509,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.298,0.012,0.529,0.439,0.025,170032,321449,437007,321449,22509,88.47272727272727,59.575757575757585,20,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",177.138,2563.304,14448.685,136490.05,[],[]
30,60,0,725904,397563,277205,397563,107173,76114,10717.175563037414,7611.311625176395,277205,277205,725904,76114,725904,False,8,787d1_00000,2024-09-01_22-26-38,1725197198,70.01878356933594,560.2024896144867,2738065,v1,143.248.233.21,560.2024896144867,8,277205,397563,725904,397563,17335,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.277,0.011,0.416,0.33,0.02,277205,397563,725904,397563,17335,86.41212121212122,62.27272727272727,25,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",180.319,2238.906,14578.71,119654.372,[],[]
