num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/num_training_step_calls_since_last_synch_worker_weights,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/num_training_step_calls_since_last_synch_worker_weights,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths
25,50,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,1,de35c_00000,2024-09-02_13-01-12,1725249672,39.269312620162964,39.269312620162964,206549,v1,143.248.233.21,39.269312620162964,1,0,0,0,0,46344,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.317,0.008,0.196,0.172,0.006,0,0,0,0,46344,68.25714285714285,61.6875,0,nan,nan,1.0,0.0,0.0,0.0,0.0,[],[]
25,50,0,68608,43520,25600,43520,25600,43520,2559.9884033728445,4351.980285733836,25600,25600,68608,43520,68608,False,2,de35c_00000,2024-09-02_13-01-59,1725249719,46.7825665473938,86.05187916755676,206549,v1,143.248.233.21,86.05187916755676,2,25600,43520,68608,43520,42233,1.6697754290362354e-13,0.0,1.517977662760214e-14,1026.1818181818182,11288,0,11,1.6697754290362354e-13,0.0,1.517977662760214e-14,11,10000.186,0.007,0.154,0.109,0.01,25600,43520,68608,43520,42233,50.26119402985075,63.191044776119405,4,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",150.158,931.847,11224.075,40710.55,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6697754290362354e-13, 0.0, 0.0, 0.0]","[1026, 1026, 1026, 1026, 1026, 1026, 1027, 1026, 1026, 1027, 1026]"
25,50,0,149478,95718,51200,95718,25600,52198,2559.993896498927,5219.787555056679,51200,51200,149478,52198,149478,False,3,de35c_00000,2024-09-02_13-02-50,1725249770,50.515127658843994,136.56700682640076,206549,v1,143.248.233.21,136.56700682640076,3,51200,95718,149478,95718,45773,4.218847493575595e-13,-2.220446049250313e-16,6.489650087157121e-14,1537.8214285714287,43059,0,17,4.218847493575595e-13,-2.220446049250313e-16,6.489650087157121e-14,17,10000.136,0.006,0.15,0.106,0.01,51200,95718,149478,95718,45773,50.44583333333334,63.254166666666656,8,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",129.297,931.847,11357.96,40710.55,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6697754290362354e-13, 0.0, 0.0, 0.0, 4.2099657093785936e-13, 0.0, 3.3306690738754696e-16, 0.0, 0.0, 2.220446049250313e-16, -2.220446049250313e-16, 4.063416270128073e-13, 1.1102230246251565e-16, 0.0, 0.0, 4.001243780749064e-13, 1.1102230246251565e-16, 0.0, 4.218847493575595e-13, 0.0, 2.220446049250313e-16]","[1026, 1026, 1026, 1026, 1026, 1026, 1027, 1026, 1026, 1027, 1026, 2050, 2050, 2050, 1024, 1023, 2050, 2050, 2050, 2050, 2050, 2050, 2050, 2050, 1024, 2050, 2050, 2050]"
25,50,0,228806,145243,76800,145243,25600,49525,2559.9862671635124,4952.473432862224,76800,76800,228806,49525,228806,False,4,de35c_00000,2024-09-02_13-03-37,1725249817,47.33302974700928,183.90003657341003,206549,v1,143.248.233.21,183.90003657341003,4,76800,145243,228806,145243,44027,4.218847493575595e-13,-3.3306690738754696e-16,7.321017177499143e-14,1549.0697674418604,66610,0,15,4.218847493575595e-13,-3.3306690738754696e-16,7.321017177499143e-14,15,10000.117,0.006,0.144,0.101,0.01,76800,145243,228806,145243,44027,52.670149253731346,63.40298507462686,12,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",130.289,941.221,9807.921,68574.796,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6697754290362354e-13, 0.0, 0.0, 0.0, 4.2099657093785936e-13, 0.0, 3.3306690738754696e-16, 0.0, 0.0, 2.220446049250313e-16, -2.220446049250313e-16, 4.063416270128073e-13, 1.1102230246251565e-16, 0.0, 0.0, 4.001243780749064e-13, 1.1102230246251565e-16, 0.0, 4.218847493575595e-13, 0.0, 2.220446049250313e-16, 3.801403636316536e-13, 3.11972669919669e-13, -2.220446049250313e-16, 1.1102230246251565e-16, 2.220446049250313e-16, 0.0, 0.0, 1.4921397450962104e-13, -3.3306690738754696e-16, 2.602362769721367e-13, 0.0, 0.0, 1.9828583219805296e-13, 3.1308289294429414e-14, 0.0]","[1026, 1026, 1026, 1026, 1026, 1026, 1027, 1026, 1026, 1027, 1026, 2050, 2050, 2050, 1024, 1023, 2050, 2050, 2050, 2050, 2050, 2050, 2050, 2050, 1024, 2050, 2050, 2050, 2048, 2048, 2048, 2048, 2048, 1024, 1024, 1024, 2048, 2048, 1024, 1024, 1024, 2047, 1024]"
24,50,0,306297,195317,102400,195317,25600,50074,2559.9683231458735,5007.338039578377,102400,102400,306297,50074,306297,False,5,de35c_00000,2024-09-02_13-04-26,1725249866,48.65108776092529,232.55112433433533,206549,v1,143.248.233.21,232.55112433433533,5,102400,195317,306297,195317,43937,4.3298697960381105e-13,-3.3306690738754696e-16,9.903982396102557e-14,1610.0357142857142,90162,0,13,4.3298697960381105e-13,-3.3306690738754696e-16,9.903982396102557e-14,13,10000.121,0.006,0.154,0.11,0.01,102400,195317,306297,195317,43937,47.15362318840579,62.75797101449277,16,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",135.85,941.221,9880.335,68574.796,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6697754290362354e-13, 0.0, 0.0, 0.0, 4.2099657093785936e-13, 0.0, 3.3306690738754696e-16, 0.0, 0.0, 2.220446049250313e-16, -2.220446049250313e-16, 4.063416270128073e-13, 1.1102230246251565e-16, 0.0, 0.0, 4.001243780749064e-13, 1.1102230246251565e-16, 0.0, 4.218847493575595e-13, 0.0, 2.220446049250313e-16, 3.801403636316536e-13, 3.11972669919669e-13, -2.220446049250313e-16, 1.1102230246251565e-16, 2.220446049250313e-16, 0.0, 0.0, 1.4921397450962104e-13, -3.3306690738754696e-16, 2.602362769721367e-13, 0.0, 0.0, 1.9828583219805296e-13, 3.1308289294429414e-14, 0.0, 4.3298697960381105e-13, 0.0, -2.220446049250313e-16, 0.0, 3.3084646133829665e-13, 0.0, 3.2374103398069565e-13, 4.1944225870338414e-13, 1.1102230246251565e-16, 2.220446049250313e-16, 2.227107387398064e-13, 3.2596148002994596e-13, 3.423927807943983e-13]","[1026, 1026, 1026, 1026, 1026, 1026, 1027, 1026, 1026, 1027, 1026, 2050, 2050, 2050, 1024, 1023, 2050, 2050, 2050, 2050, 2050, 2050, 2050, 2050, 1024, 2050, 2050, 2050, 2048, 2048, 2048, 2048, 2048, 1024, 1024, 1024, 2048, 2048, 1024, 1024, 1024, 2047, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 2048, 2048, 2048, 2048, 2048, 2048]"
25,40,2,406404,247445,132608,247445,30208,52128,1434.6874138447808,2475.7476664757924,132608,132608,406404,52128,406404,False,6,de35c_00000,2024-09-02_13-05-17,1725249917,50.85705304145813,283.40817737579346,206549,v1,143.248.233.21,283.40817737579346,6,132608,247445,406404,247445,0,4.3298697960381105e-13,-3.3306690738754696e-16,1.207218988311774e-13,1644.8732394366198,116786,0,15,4.3298697960381105e-13,-3.3306690738754696e-16,1.207218988311774e-13,15,11842.679,1896.015,209.626,3.13,7.605,132608,247445,406404,247445,0,48.354166666666664,63.48333333333332,21,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",123.33,803.785,11172.427,77459.266,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6697754290362354e-13, 0.0, 0.0, 0.0, 4.2099657093785936e-13, 0.0, 3.3306690738754696e-16, 0.0, 0.0, 2.220446049250313e-16, -2.220446049250313e-16, 4.063416270128073e-13, 1.1102230246251565e-16, 0.0, 0.0, 4.001243780749064e-13, 1.1102230246251565e-16, 0.0, 4.218847493575595e-13, 0.0, 2.220446049250313e-16, 3.801403636316536e-13, 3.11972669919669e-13, -2.220446049250313e-16, 1.1102230246251565e-16, 2.220446049250313e-16, 0.0, 0.0, 1.4921397450962104e-13, -3.3306690738754696e-16, 2.602362769721367e-13, 0.0, 0.0, 1.9828583219805296e-13, 3.1308289294429414e-14, 0.0, 4.3298697960381105e-13, 0.0, -2.220446049250313e-16, 0.0, 3.3084646133829665e-13, 0.0, 3.2374103398069565e-13, 4.1944225870338414e-13, 1.1102230246251565e-16, 2.220446049250313e-16, 2.227107387398064e-13, 3.2596148002994596e-13, 3.423927807943983e-13, 2.220446049250313e-16, 4.1944225870338414e-13, 3.852473895449293e-13, 0.0, 4.2721381987576024e-13, 1.1102230246251565e-16, 0.0, 0.0, 4.2521541843143495e-13, 4.2166270475263445e-13, 4.178879464689089e-13, 3.965716643961059e-13, 0.0, 2.220446049250313e-16, 1.312283615106935e-13]","[1026, 1026, 1026, 1026, 1026, 1026, 1027, 1026, 1026, 1027, 1026, 2050, 2050, 2050, 1024, 1023, 2050, 2050, 2050, 2050, 2050, 2050, 2050, 2050, 1024, 2050, 2050, 2050, 2048, 2048, 2048, 2048, 2048, 1024, 1024, 1024, 2048, 2048, 1024, 1024, 1024, 2047, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 1024, 2048, 2048, 2048, 1024, 2048, 2048, 2048, 2048, 1024, 2048, 1024]"
25,50,2,469566,313611,153088,313611,20480,66166,2047.9789064672566,6616.5318518219,153088,153088,469566,66166,469566,False,7,de35c_00000,2024-09-02_13-06-13,1725249973,56.5726478099823,339.98082518577576,206549,v1,143.248.233.21,339.98082518577576,7,153088,313611,469566,313611,45525,4.3298697960381105e-13,-3.3306690738754696e-16,1.0852808550832936e-13,1618.1022727272727,142393,0,17,4.3298697960381105e-13,-3.3306690738754696e-16,1.0852808550832936e-13,17,11579.455,0.006,0.158,0.11,0.011,153088,313611,469566,313611,45525,47.07530864197531,63.5716049382716,25,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",117.65,886.862,9971.204,70601.48,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6697754290362354e-13, 0.0, 0.0, 0.0, 4.2099657093785936e-13, 0.0, 3.3306690738754696e-16, 0.0, 0.0, 2.220446049250313e-16, -2.220446049250313e-16, 4.063416270128073e-13, 1.1102230246251565e-16, 0.0, 0.0, 4.001243780749064e-13, 1.1102230246251565e-16, 0.0, 4.218847493575595e-13, 0.0, 2.220446049250313e-16, 3.801403636316536e-13, 3.11972669919669e-13, -2.220446049250313e-16, 1.1102230246251565e-16, 2.220446049250313e-16, 0.0, 0.0, 1.4921397450962104e-13, -3.3306690738754696e-16, 2.602362769721367e-13, 0.0, 0.0, 1.9828583219805296e-13, 3.1308289294429414e-14, 0.0, 4.3298697960381105e-13, 0.0, -2.220446049250313e-16, 0.0, 3.3084646133829665e-13, 0.0, 3.2374103398069565e-13, 4.1944225870338414e-13, 1.1102230246251565e-16, 2.220446049250313e-16, 2.227107387398064e-13, 3.2596148002994596e-13, 3.423927807943983e-13, 2.220446049250313e-16, 4.1944225870338414e-13, 3.852473895449293e-13, 0.0, 4.2721381987576024e-13, 1.1102230246251565e-16, 0.0, 0.0, 4.2521541843143495e-13, 4.2166270475263445e-13, 4.178879464689089e-13, 3.965716643961059e-13, 0.0, 2.220446049250313e-16, 1.312283615106935e-13, 2.220446049250313e-16, 0.0, 4.929390229335695e-14, -2.220446049250313e-16, 1.5920598173124745e-13, 3.341771304121721e-13, 0.0, 0.0, 0.0, 2.220446049250313e-16, 1.1102230246251565e-16, 5.5289106626332796e-14, 0.0, 0.0, 2.8177460364986473e-13, 9.903189379656396e-14, 1.1102230246251565e-16]","[1026, 1026, 1026, 1026, 1026, 1026, 1027, 1026, 1026, 1027, 1026, 2050, 2050, 2050, 1024, 1023, 2050, 2050, 2050, 2050, 2050, 2050, 2050, 2050, 1024, 2050, 2050, 2050, 2048, 2048, 2048, 2048, 2048, 1024, 1024, 1024, 2048, 2048, 1024, 1024, 1024, 2047, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 1024, 2048, 2048, 2048, 1024, 2048, 2048, 2048, 2048, 1024, 2048, 1024, 2048, 1024, 1026, 2048, 1024, 2048, 5, 1024, 1024, 2048, 2048, 2048, 1024, 1024, 2048, 2048, 2048]"
25,50,2,547065,361851,178688,361851,25600,48240,2559.9988403325565,4823.997814751661,178688,178688,547065,48240,547065,False,8,de35c_00000,2024-09-02_13-07-04,1725250024,50.8614559173584,390.84228110313416,206549,v1,143.248.233.21,390.84228110313416,8,178688,361851,547065,361851,50843,4.3298697960381105e-13,-3.3306690738754696e-16,1.1306289238177669e-13,1628.48,162848,0,24,4.3298697960381105e-13,-3.3306690738754696e-16,1.1306289238177669e-13,24,11382.025,0.006,0.149,0.105,0.01,178688,361851,547065,361851,50843,55.71944444444444,62.92222222222222,29,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",119.614,886.862,10769.381,70601.48,"[0.0, 3.3306690738754696e-16, 0.0, 0.0, 2.220446049250313e-16, -2.220446049250313e-16, 4.063416270128073e-13, 1.1102230246251565e-16, 0.0, 0.0, 4.001243780749064e-13, 1.1102230246251565e-16, 0.0, 4.218847493575595e-13, 0.0, 2.220446049250313e-16, 3.801403636316536e-13, 3.11972669919669e-13, -2.220446049250313e-16, 1.1102230246251565e-16, 2.220446049250313e-16, 0.0, 0.0, 1.4921397450962104e-13, -3.3306690738754696e-16, 2.602362769721367e-13, 0.0, 0.0, 1.9828583219805296e-13, 3.1308289294429414e-14, 0.0, 4.3298697960381105e-13, 0.0, -2.220446049250313e-16, 0.0, 3.3084646133829665e-13, 0.0, 3.2374103398069565e-13, 4.1944225870338414e-13, 1.1102230246251565e-16, 2.220446049250313e-16, 2.227107387398064e-13, 3.2596148002994596e-13, 3.423927807943983e-13, 2.220446049250313e-16, 4.1944225870338414e-13, 3.852473895449293e-13, 0.0, 4.2721381987576024e-13, 1.1102230246251565e-16, 0.0, 0.0, 4.2521541843143495e-13, 4.2166270475263445e-13, 4.178879464689089e-13, 3.965716643961059e-13, 0.0, 2.220446049250313e-16, 1.312283615106935e-13, 2.220446049250313e-16, 0.0, 4.929390229335695e-14, -2.220446049250313e-16, 1.5920598173124745e-13, 3.341771304121721e-13, 0.0, 0.0, 0.0, 2.220446049250313e-16, 1.1102230246251565e-16, 5.5289106626332796e-14, 0.0, 0.0, 2.8177460364986473e-13, 9.903189379656396e-14, 1.1102230246251565e-16, 0.0, 4.0589753780295723e-13, 1.8074430840897548e-13, 0.0, 0.0, 0.0, 2.220446049250313e-16, 0.0, 3.914646384828302e-13, 1.1102230246251565e-16, 2.220446049250313e-16, 3.0464519795714295e-13, 1.7719159473017498e-13, 1.1102230246251565e-16, 0.0, 1.1102230246251565e-16, -2.220446049250313e-16, 3.0375701953744283e-13, 2.220446049250313e-16, 0.0, 4.143352327901084e-13, 1.6497914145929826e-13, 0.0, 0.0]","[2050, 2050, 1024, 1023, 2050, 2050, 2050, 2050, 2050, 2050, 2050, 2050, 1024, 2050, 2050, 2050, 2048, 2048, 2048, 2048, 2048, 1024, 1024, 1024, 2048, 2048, 1024, 1024, 1024, 2047, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 1024, 2048, 2048, 2048, 1024, 2048, 2048, 2048, 2048, 1024, 2048, 1024, 2048, 1024, 1026, 2048, 1024, 2048, 5, 1024, 1024, 2048, 2048, 2048, 1024, 1024, 2048, 2048, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1025, 2048, 2048, 2048, 2048, 1024, 1024, 1024, 2048, 1024, 2048, 2048, 1024, 2048, 1024, 1024, 1024]"
25,50,2,625909,411003,204288,411003,25600,49152,2559.971618966989,4915.145508416619,204288,204288,625909,49152,625909,False,9,de35c_00000,2024-09-02_13-07-49,1725250069,44.951842308044434,435.7941234111786,206549,v1,143.248.233.21,435.7941234111786,9,204288,411003,625909,411003,35312,4.3298697960381105e-13,-3.3306690738754696e-16,1.1707412816974738e-13,1618.15,161815,0,3,4.3298697960381105e-13,-3.3306690738754696e-16,1.1707412816974738e-13,3,11228.48,0.008,0.189,0.129,0.013,204288,411003,625909,411003,35312,51.3046875,64.528125,33,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",143.939,1001.72,11035.667,77089.51,"[0.0, 2.220446049250313e-16, -2.220446049250313e-16, 4.063416270128073e-13, 1.1102230246251565e-16, 0.0, 0.0, 4.001243780749064e-13, 1.1102230246251565e-16, 0.0, 4.218847493575595e-13, 0.0, 2.220446049250313e-16, 3.801403636316536e-13, 3.11972669919669e-13, -2.220446049250313e-16, 1.1102230246251565e-16, 2.220446049250313e-16, 0.0, 0.0, 1.4921397450962104e-13, -3.3306690738754696e-16, 2.602362769721367e-13, 0.0, 0.0, 1.9828583219805296e-13, 3.1308289294429414e-14, 0.0, 4.3298697960381105e-13, 0.0, -2.220446049250313e-16, 0.0, 3.3084646133829665e-13, 0.0, 3.2374103398069565e-13, 4.1944225870338414e-13, 1.1102230246251565e-16, 2.220446049250313e-16, 2.227107387398064e-13, 3.2596148002994596e-13, 3.423927807943983e-13, 2.220446049250313e-16, 4.1944225870338414e-13, 3.852473895449293e-13, 0.0, 4.2721381987576024e-13, 1.1102230246251565e-16, 0.0, 0.0, 4.2521541843143495e-13, 4.2166270475263445e-13, 4.178879464689089e-13, 3.965716643961059e-13, 0.0, 2.220446049250313e-16, 1.312283615106935e-13, 2.220446049250313e-16, 0.0, 4.929390229335695e-14, -2.220446049250313e-16, 1.5920598173124745e-13, 3.341771304121721e-13, 0.0, 0.0, 0.0, 2.220446049250313e-16, 1.1102230246251565e-16, 5.5289106626332796e-14, 0.0, 0.0, 2.8177460364986473e-13, 9.903189379656396e-14, 1.1102230246251565e-16, 0.0, 4.0589753780295723e-13, 1.8074430840897548e-13, 0.0, 0.0, 0.0, 2.220446049250313e-16, 0.0, 3.914646384828302e-13, 1.1102230246251565e-16, 2.220446049250313e-16, 3.0464519795714295e-13, 1.7719159473017498e-13, 1.1102230246251565e-16, 0.0, 1.1102230246251565e-16, -2.220446049250313e-16, 3.0375701953744283e-13, 2.220446049250313e-16, 0.0, 4.143352327901084e-13, 1.6497914145929826e-13, 0.0, 0.0, 4.014566457044566e-13, 0.0, 0.0]","[1023, 2050, 2050, 2050, 2050, 2050, 2050, 2050, 2050, 1024, 2050, 2050, 2050, 2048, 2048, 2048, 2048, 2048, 1024, 1024, 1024, 2048, 2048, 1024, 1024, 1024, 2047, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 1024, 2048, 2048, 2048, 1024, 2048, 2048, 2048, 2048, 1024, 2048, 1024, 2048, 1024, 1026, 2048, 1024, 2048, 5, 1024, 1024, 2048, 2048, 2048, 1024, 1024, 2048, 2048, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1025, 2048, 2048, 2048, 2048, 1024, 1024, 1024, 2048, 1024, 2048, 2048, 1024, 2048, 1024, 1024, 1024, 2043, 1024, 1024]"
25,50,2,704057,462264,229888,462264,25600,51261,2559.9691776171994,5126.03828179044,229888,229888,704057,51261,704057,False,10,de35c_00000,2024-09-02_13-08-39,1725250119,50.28408193588257,486.07820534706116,206549,v1,143.248.233.21,486.07820534706116,10,229888,462264,704057,462264,51030,4.3298697960381105e-13,-2.220446049250313e-16,1.5189738356014005e-13,1658.89,165889,0,24,4.3298697960381105e-13,-2.220446049250313e-16,1.5189738356014005e-13,24,11105.645,0.005,0.132,0.096,0.008,229888,462264,704057,462264,51030,54.60704225352113,63.09577464788734,37,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",141.03,1001.72,9609.811,77089.51,"[0.0, 1.9828583219805296e-13, 3.1308289294429414e-14, 0.0, 4.3298697960381105e-13, 0.0, -2.220446049250313e-16, 0.0, 3.3084646133829665e-13, 0.0, 3.2374103398069565e-13, 4.1944225870338414e-13, 1.1102230246251565e-16, 2.220446049250313e-16, 2.227107387398064e-13, 3.2596148002994596e-13, 3.423927807943983e-13, 2.220446049250313e-16, 4.1944225870338414e-13, 3.852473895449293e-13, 0.0, 4.2721381987576024e-13, 1.1102230246251565e-16, 0.0, 0.0, 4.2521541843143495e-13, 4.2166270475263445e-13, 4.178879464689089e-13, 3.965716643961059e-13, 0.0, 2.220446049250313e-16, 1.312283615106935e-13, 2.220446049250313e-16, 0.0, 4.929390229335695e-14, -2.220446049250313e-16, 1.5920598173124745e-13, 3.341771304121721e-13, 0.0, 0.0, 0.0, 2.220446049250313e-16, 1.1102230246251565e-16, 5.5289106626332796e-14, 0.0, 0.0, 2.8177460364986473e-13, 9.903189379656396e-14, 1.1102230246251565e-16, 0.0, 4.0589753780295723e-13, 1.8074430840897548e-13, 0.0, 0.0, 0.0, 2.220446049250313e-16, 0.0, 3.914646384828302e-13, 1.1102230246251565e-16, 2.220446049250313e-16, 3.0464519795714295e-13, 1.7719159473017498e-13, 1.1102230246251565e-16, 0.0, 1.1102230246251565e-16, -2.220446049250313e-16, 3.0375701953744283e-13, 2.220446049250313e-16, 0.0, 4.143352327901084e-13, 1.6497914145929826e-13, 0.0, 0.0, 4.014566457044566e-13, 0.0, 0.0, 6.661338147750939e-16, 3.672617765460018e-13, 3.774758283725532e-13, 3.3151259515307174e-13, 2.617905892066119e-13, 3.865796571744795e-13, 3.8413716652030416e-13, 0.0, 2.220446049250313e-16, 0.0, 0.0, 4.1255887595070817e-13, 4.2454928461665986e-13, 4.1522341120980855e-13, 3.141931159689193e-13, 3.566036355096003e-13, 9.969802761133906e-14, 4.2654768606098514e-13, 2.220446049250313e-16, 3.921307722976053e-13, 2.7067237340361316e-13, 2.220446049250313e-16, 3.5793590313915047e-13, 2.3225865675158275e-13]","[1024, 1024, 2047, 1024, 2048, 1024, 2048, 1024, 2048, 1024, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 1024, 2048, 2048, 2048, 1024, 2048, 2048, 2048, 2048, 1024, 2048, 1024, 2048, 1024, 1026, 2048, 1024, 2048, 5, 1024, 1024, 2048, 2048, 2048, 1024, 1024, 2048, 2048, 2048, 1024, 2048, 1024, 1024, 1024, 1024, 1024, 1025, 2048, 2048, 2048, 2048, 1024, 1024, 1024, 2048, 1024, 2048, 2048, 1024, 2048, 1024, 1024, 1024, 2043, 1024, 1024, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2047, 2048, 1024, 1024, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]"
